Origin,Dest,Time,Distance,Count,O_lat,O_long,D_lat,D_long
ATW,MSP,248.4710744,787.3168044,1211,44.2580986,-88.51909637,44.882,-93.221802
ATW,ORD,186.1900826,422.9283747,958,44.2580986,-88.51909637,41.9786,-87.9048
ATW,PGD,179.2857143,1250,14,44.2580986,-88.51909637,26.92020035,-81.9905014
ATW,PIE,164.6969697,1173,99,44.2580986,-88.51909637,27.91020012,-82.68740082
ATW,SFB,163.2833333,1141,120,44.2580986,-88.51909637,28.77759933,-81.23750305
AUS,ABQ,167.902439,968.7601626,385,30.19449997,-97.66989899,35.040199,-106.609001
AUS,ATL,1308.358904,8399.515068,3771,30.19449997,-97.66989899,33.6367,-84.428101
AUS,BNA,267.1506849,1793.687671,866,30.19449997,-97.66989899,36.12450027,-86.67819977
AUS,BOS,641.9093407,4823.43956,1034,30.19449997,-97.66989899,42.36429977,-71.00520325
AUS,BUF,189.7042254,1366,71,30.19449997,-97.66989899,42.94049835,-78.73220062
AUS,BWI,346.010989,2606.576923,707,30.19449997,-97.66989899,39.1754,-76.668297
AUS,CHS,157.6774194,1055,62,30.19449997,-97.66989899,32.89860153,-80.04049683
AUS,CLE,167.9685039,1174,127,30.19449997,-97.66989899,41.4117012,-81.84980011
AUS,CLT,701.7912088,4556.10989,1607,30.19449997,-97.66989899,35.2140007,-80.94309998
AUS,CMH,160.1588785,1073,107,30.19449997,-97.66989899,39.998001,-82.891899
AUS,CVG,243.6502058,1620.320988,411,30.19449997,-97.66989899,39.04880142,-84.6678009
AUS,DAL,492.4767123,1741.906849,3364,30.19449997,-97.66989899,32.847099,-96.851799
AUS,DCA,182.2724719,1315,356,30.19449997,-97.66989899,38.8521,-77.037697
AUS,DEN,1274.569863,7626.849315,3592,30.19449997,-97.66989899,39.86169815,-104.6729965
AUS,DFW,708.3287671,2001.506849,3845,30.19449997,-97.66989899,32.896801,-97.038002
AUS,DTW,489.2739726,3355.709589,1066,30.19449997,-97.66989899,42.21239853,-83.35340118
AUS,ECP,111.0645161,710,31,30.19449997,-97.66989899,30.357106,-85.795414
AUS,ELP,218.7616438,1291.791781,893,30.19449997,-97.66989899,31.80719948,-106.3779984
AUS,EWR,1059.997238,7524.154696,1811,30.19449997,-97.66989899,40.69250107,-74.16870117
AUS,FLL,401.8027397,2866.945205,947,30.19449997,-97.66989899,26.072599,-80.152702
AUS,HOU,280.1945205,742.8383562,1832,30.19449997,-97.66989899,29.64539909,-95.27890015
AUS,HRL,58.51585014,273,347,30.19449997,-97.66989899,26.22850037,-97.65440369
AUS,IAD,606.478022,4268.697802,1198,30.19449997,-97.66989899,38.94449997,-77.45580292
AUS,IAH,508.2438356,1185.589041,3091,30.19449997,-97.66989899,29.9843998,-95.34140015
AUS,IND,170.8562874,1122.610778,204,30.19449997,-97.66989899,39.7173,-86.294403
AUS,JAX,146.1052632,954,76,30.19449997,-97.66989899,30.49410057,-81.68789673
AUS,JFK,1274.063014,8934.312329,2144,30.19449997,-97.66989899,40.63980103,-73.77890015
AUS,LAS,764.6684932,4942.328767,1655,30.19449997,-97.66989899,36.08010101,-115.1520004
AUS,LAX,2082.679452,13240.06027,3891,30.19449997,-97.66989899,33.94250107,-118.4079971
AUS,LBB,68.4260355,352.0976331,349,30.19449997,-97.66989899,33.663601,-101.822998
AUS,LCK,147.3269231,1065,52,30.19449997,-97.66989899,39.813801,-82.927803
AUS,LGB,229.769863,1541.736986,459,30.19449997,-97.66989899,33.81769943,-118.1520004
AUS,MCI,104.232493,650,357,30.19449997,-97.66989899,39.2976,-94.713898
AUS,MCO,486.1041096,3338.750685,1226,30.19449997,-97.66989899,28.42939949,-81.30899811
AUS,MDW,398.0849315,2697.632877,1013,30.19449997,-97.66989899,41.785999,-87.752403
AUS,MEM,101.0925926,559,54,30.19449997,-97.66989899,35.04240036,-89.97669983
AUS,MIA,440.1863014,3030.983562,1003,30.19449997,-97.66989899,25.79319954,-80.29060364
AUS,MKE,164.1382979,1032,94,30.19449997,-97.66989899,42.94720078,-87.89659882
AUS,MSP,437.260274,2900.471233,1016,30.19449997,-97.66989899,44.882,-93.221802
AUS,MSY,177.5150685,1033.972603,850,30.19449997,-97.66989899,29.99340057,-90.25800323
AUS,OAK,221.95,1505.316667,362,30.19449997,-97.66989899,37.721298,-122.221001
AUS,OMA,123.1,772,60,30.19449997,-97.66989899,41.3032,-95.894096
AUS,ONT,180.9034091,1196,176,30.19449997,-97.66989899,34.05599976,-117.6009979
AUS,ORD,1085.060274,6726.578082,2513,30.19449997,-97.66989899,41.9786,-87.9048
AUS,PDX,352.0138504,2427.603878,511,30.19449997,-97.66989899,45.58869934,-122.5979996
AUS,PHL,458.2271468,3216.509695,812,30.19449997,-97.66989899,39.87189865,-75.2410965
AUS,PHX,1144.643836,6811.156164,2851,30.19449997,-97.66989899,33.43429947,-112.012001
AUS,PIE,132.1538462,920,65,30.19449997,-97.66989899,27.91020012,-82.68740082
AUS,PIT,166.7384615,1210,65,30.19449997,-97.66989899,40.49150085,-80.23290253
AUS,PNS,94.22222222,626,9,30.19449997,-97.66989899,30.47340012,-87.18659973
AUS,PVD,228.5151515,1662,33,30.19449997,-97.66989899,41.732601,-71.420403
AUS,RDU,229.8961938,1592.221453,396,30.19449997,-97.66989899,35.87760162,-78.78749847
AUS,RNO,205.483871,1405,62,30.19449997,-97.66989899,39.49909973,-119.7679977
AUS,SAN,694.8767123,4598.59726,1442,30.19449997,-97.66989899,32.73360062,-117.1900024
AUS,SDF,140.3076923,876,26,30.19449997,-97.66989899,38.1744,-85.736
AUS,SEA,828.6054795,5537.917808,1142,30.19449997,-97.66989899,47.449001,-122.308998
AUS,SFB,143.8021978,994,91,30.19449997,-97.66989899,28.77759933,-81.23750305
AUS,SFO,1487.827397,9745.09589,2365,30.19449997,-97.66989899,37.61899948,-122.375
AUS,SJC,787.0547945,5168.021918,1278,30.19449997,-97.66989899,37.362598,-121.929001
AUS,SLC,434.6054795,2746.241096,923,30.19449997,-97.66989899,40.78839874,-111.9779968
AUS,SMF,215.5568182,1481,264,30.19449997,-97.66989899,38.69540024,-121.5910034
AUS,SNA,185.0298507,1209,67,30.19449997,-97.66989899,33.67570114,-117.8679962
AUS,STL,206.4575342,1309.652055,663,30.19449997,-97.66989899,38.748697,-90.370003
AUS,TPA,169.5814607,1191.280899,457,30.19449997,-97.66989899,27.97550011,-82.53320313
AUS,VPS,110.3396226,666,53,30.19449997,-97.66989899,30.4832,-86.525398
AVL,ATL,411.1150685,1065.326027,2371,35.43619919,-82.54180145,33.6367,-84.428101
AVL,BWI,82.175,414,80,35.43619919,-82.54180145,39.1754,-76.668297
AVL,CLT,365.717033,535.75,2143,35.43619919,-82.54180145,35.2140007,-80.94309998
AVL,DEN,188.6363636,1248,33,35.43619919,-82.54180145,39.86169815,-104.6729965
AVL,DFW,149.6363636,848,11,35.43619919,-82.54180145,32.896801,-97.038002
AVL,EWR,157.6295082,825.757377,432,35.43619919,-82.54180145,40.69250107,-74.16870117
AVL,FLL,173.9331395,976.5697674,509,35.43619919,-82.54180145,26.072599,-80.152702
AVL,LGA,112.8666667,599,15,35.43619919,-82.54180145,40.77719879,-73.87259674
AVL,MCO,99.28301887,488,53,35.43619919,-82.54180145,28.42939949,-81.30899811
AVL,ORD,380.6353591,1653.900552,1117,35.43619919,-82.54180145,41.9786,-87.9048
AVL,PGD,98.90804598,588,174,35.43619919,-82.54180145,26.92020035,-81.9905014
AVL,PIE,98.35815603,528.2021277,287,35.43619919,-82.54180145,27.91020012,-82.68740082
AVL,SFB,87.19678715,468.7349398,251,35.43619919,-82.54180145,28.77759933,-81.23750305
AVL,TPA,95.80555556,514,36,35.43619919,-82.54180145,27.97550011,-82.53320313
AVP,ATL,130.9202279,714,351,41.33850098,-75.7233963,33.6367,-84.428101
AVP,CLT,385.0692521,1577.759003,1119,41.33850098,-75.7233963,35.2140007,-80.94309998
AVP,DTW,234.9586777,944.1900826,859,41.33850098,-75.7233963,42.21239853,-83.35340118
AVP,EWR,107.6615385,167.4,351,41.33850098,-75.7233963,40.69250107,-74.16870117
AVP,ORD,248.4882155,1146.962963,539,41.33850098,-75.7233963,41.9786,-87.9048
AVP,PHL,50.0625,104,32,41.33850098,-75.7233963,39.87189865,-75.2410965
AVP,PIE,176,1006,1,41.33850098,-75.7233963,27.91020012,-82.68740082
AVP,SFB,138,920,1,41.33850098,-75.7233963,28.77759933,-81.23750305
AZA,ATW,190.6464646,1452,99,33.30780029,-111.6549988,44.2580986,-88.51909637
AZA,BIL,135.1724138,878,145,33.30780029,-111.6549988,45.80770111,-108.5429993
AZA,BIS,153.5776398,1098.782609,162,33.30780029,-111.6549988,46.77270126,-100.7460022
AZA,BLI,183.9,1208,160,33.30780029,-111.6549988,48.7928009,-122.538002
AZA,BLV,167.5846154,1272,65,33.30780029,-111.6549988,38.5452,-89.835197
AZA,BOI,124.5714286,749,105,33.30780029,-111.6549988,43.5644,-116.223
AZA,BZN,137.3305085,861,118,33.30780029,-111.6549988,45.77750015,-111.1529999
AZA,CID,165.9744898,1240,196,33.30780029,-111.6549988,41.88470078,-91.71080017
AZA,CVG,204.3703704,1553,108,33.30780029,-111.6549988,39.04880142,-84.6678009
AZA,DSM,156.8689655,1137.806897,145,33.30780029,-111.6549988,41.5340004,-93.6631012
AZA,EUG,153.6333333,971,120,33.30780029,-111.6549988,44.12459946,-123.211998
AZA,FAR,171.9473684,1249.186603,214,33.30780029,-111.6549988,46.92070007,-96.81580353
AZA,FSD,154.2857143,1099.02521,244,33.30780029,-111.6549988,43.58200073,-96.74189758
AZA,FWA,192.8219178,1546,73,33.30780029,-111.6549988,40.97850037,-85.19509888
AZA,GFK,173.9404762,1260,84,33.30780029,-111.6549988,47.949299,-97.176102
AZA,GRI,133.5607477,905,107,33.30780029,-111.6549988,40.96749878,-98.30960083
AZA,GRR,202.7058824,1561,136,33.30780029,-111.6549988,42.88079834,-85.52279663
AZA,GTF,146.2831858,978,113,33.30780029,-111.6549988,47.48199844,-111.3710022
AZA,ICT,122.5585586,855,111,33.30780029,-111.6549988,37.649899,-97.433098
AZA,IDA,114.0551724,704,145,33.30780029,-111.6549988,43.514599,-112.070999
AZA,IND,184.1851852,1473,27,33.30780029,-111.6549988,39.7173,-86.294403
AZA,LAS,65.05228758,276,153,33.30780029,-111.6549988,36.08010101,-115.1520004
AZA,MCI,141.547619,1030,42,33.30780029,-111.6549988,39.2976,-94.713898
AZA,MEM,183.047619,1245,21,33.30780029,-111.6549988,35.04240036,-89.97669983
AZA,MFR,137.4230769,875,26,33.30780029,-111.6549988,42.37419891,-122.8730011
AZA,MKE,188.8571429,1448,35,33.30780029,-111.6549988,42.94720078,-87.89659882
AZA,MLI,170.1020408,1288,98,33.30780029,-111.6549988,41.44850159,-90.50749969
AZA,MOT,163.9440559,1164,143,33.30780029,-111.6549988,48.25939941,-101.2799988
AZA,MSO,142.9924242,948,132,33.30780029,-111.6549988,46.91630173,-114.0910034
AZA,OAK,119.3018868,668,159,33.30780029,-111.6549988,37.721298,-122.221001
AZA,OGD,96.6509434,544,106,33.30780029,-111.6549988,41.19589996,-112.012001
AZA,OMA,146.7849462,1026,93,33.30780029,-111.6549988,41.3032,-95.894096
AZA,PIA,168.5454545,1312,154,33.30780029,-111.6549988,40.66419983,-89.69329834
AZA,PIE,218.4888889,1760,45,33.30780029,-111.6549988,27.91020012,-82.68740082
AZA,PSC,153.4086957,977,115,33.30780029,-111.6549988,46.26470184,-119.1190033
AZA,PVU,102.1846591,566.4375,418,33.30780029,-111.6549988,40.21920013,-111.7229996
AZA,RAP,130.3913043,873,161,33.30780029,-111.6549988,44.04529953,-103.0569992
AZA,RFD,177.8308824,1373,136,33.30780029,-111.6549988,42.19540024,-89.09719849
AZA,SBN,193.8557692,1501,104,33.30780029,-111.6549988,41.70869827,-86.31729889
AZA,SCK,107.4326923,625,104,33.30780029,-111.6549988,37.89419937,-121.237999
AZA,SDF,190.5,1490,38,33.30780029,-111.6549988,38.1744,-85.736
AZA,SGF,147.4275362,1066,138,33.30780029,-111.6549988,37.24570084,-93.38860321
AZA,SGU,66.125,278,16,33.30780029,-111.6549988,37.036389,-113.510306
AZA,STC,172.4158416,1259,101,33.30780029,-111.6549988,45.54660034,-94.05989838
AZO,DTW,195.4581006,391.7122905,1241,42.23490143,-85.55210114,42.21239853,-83.35340118
AZO,MSP,170.1732955,681.3579545,563,42.23490143,-85.55210114,44.882,-93.221802
AZO,ORD,159.2770083,310.9141274,920,42.23490143,-85.55210114,41.9786,-87.9048
BDL,ATL,924.8630137,5368.161644,2281,41.93889999,-72.68319702,33.6367,-84.428101
BDL,BWI,420.3966942,1784.53719,2289,41.93889999,-72.68319702,39.1754,-76.668297
BDL,CLE,106.0679245,476,265,41.93889999,-72.68319702,41.4117012,-81.84980011
BDL,CLT,723.6225895,3672.396694,2070,41.93889999,-72.68319702,35.2140007,-80.94309998
BDL,CVG,122.0218341,661,229,41.93889999,-72.68319702,39.04880142,-84.6678009
BDL,DCA,439.4226519,1609.096685,1861,41.93889999,-72.68319702,38.8521,-77.037697
BDL,DEN,519.3195592,3420.256198,743,41.93889999,-72.68319702,39.86169815,-104.6729965
BDL,DFW,431.7190083,2642.126722,652,41.93889999,-72.68319702,32.896801,-97.038002
BDL,DTW,399.3021978,1980.321429,1313,41.93889999,-72.68319702,42.21239853,-83.35340118
BDL,EWR,83.81327801,155.4688797,323,41.93889999,-72.68319702,40.69250107,-74.16870117
BDL,FLL,811.3763736,5152.821429,1599,41.93889999,-72.68319702,26.072599,-80.152702
BDL,IAD,292.8038674,1202.237569,1335,41.93889999,-72.68319702,38.94449997,-77.45580292
BDL,IAH,245.3168317,1521.920792,102,41.93889999,-72.68319702,29.9843998,-95.34140015
BDL,LAS,322.1921397,2297,229,41.93889999,-72.68319702,36.08010101,-115.1520004
BDL,LAX,379.4186047,2527,301,41.93889999,-72.68319702,33.94250107,-118.4079971
BDL,MCO,1114.200549,6842.307692,2372,41.93889999,-72.68319702,28.42939949,-81.30899811
BDL,MDW,351.4388889,1985.666667,920,41.93889999,-72.68319702,41.785999,-87.752403
BDL,MIA,191.2057143,1197.411429,351,41.93889999,-72.68319702,25.79319954,-80.29060364
BDL,MSP,576.7287671,3457.808219,1202,41.93889999,-72.68319702,44.882,-93.221802
BDL,MYR,131.0663717,781.5221239,266,41.93889999,-72.68319702,33.67969894,-78.92829895
BDL,ORD,1035.283747,5209.214876,2415,41.93889999,-72.68319702,41.9786,-87.9048
BDL,PBI,180.7222222,1148.736111,365,41.93889999,-72.68319702,26.68320084,-80.09559631
BDL,PHL,280.3030303,699.768595,1296,41.93889999,-72.68319702,39.87189865,-75.2410965
BDL,RDU,107.6125,532,240,41.93889999,-72.68319702,35.87760162,-78.78749847
BDL,RSW,440.5255474,2721.751825,632,41.93889999,-72.68319702,26.53619957,-81.75520325
BDL,SFO,367.7222222,2625,90,41.93889999,-72.68319702,37.61899948,-122.375
BDL,STL,154.6734694,957,147,41.93889999,-72.68319702,38.748697,-90.370003
BDL,TPA,612.5384615,3882.395604,1272,41.93889999,-72.68319702,27.97550011,-82.53320313
BET,ANC,156.0110497,892.7900552,810,60.77980042,-161.8379974,61.17440033,-149.9960022
BFF,DEN,98.91343284,255.2238806,570,41.87400055,-103.5960007,39.86169815,-104.6729965
BFL,DEN,278.2191781,1629.808219,704,35.43360138,-119.0569992,39.86169815,-104.6729965
BFL,PHX,260.3260274,1191.164384,1023,35.43360138,-119.0569992,33.43429947,-112.012001
BFL,SFO,114.9502762,377.3812155,574,35.43360138,-119.0569992,37.61899948,-122.375
BGM,DTW,234.5607735,949.1767956,909,42.20869827,-75.97979736,42.21239853,-83.35340118
BGR,CLT,159.125,921,144,44.80739975,-68.82810211,35.2140007,-80.94309998
BGR,DCA,151.5297806,726.8652038,393,44.80739975,-68.82810211,38.8521,-77.037697
BGR,EWR,220.6074499,760.1002865,675,44.80739975,-68.82810211,40.69250107,-74.16870117
BGR,JFK,134.6102236,545.5399361,447,44.80739975,-68.82810211,40.63980103,-73.77890015
BGR,LGA,316.3156425,1210.022346,1146,44.80739975,-68.82810211,40.77719879,-73.87259674
BGR,ORD,332,1913.478261,45,44.80739975,-68.82810211,41.9786,-87.9048
BGR,PHL,264.170068,1126.190476,700,44.80739975,-68.82810211,39.87189865,-75.2410965
BGR,PIE,213.3454545,1394,165,44.80739975,-68.82810211,27.91020012,-82.68740082
BGR,SFB,206.3315789,1353.694737,198,44.80739975,-68.82810211,28.77759933,-81.23750305
BHM,ATL,580.8876712,1246.383562,3395,33.56290054,-86.75350189,33.6367,-84.428101
BHM,BWI,120.4198895,755.4751381,401,33.56290054,-86.75350189,39.1754,-76.668297
BHM,CLT,535.1181319,2040.384615,2122,33.56290054,-86.75350189,35.2140007,-80.94309998
BHM,DAL,204.6219178,1145.052055,712,33.56290054,-86.75350189,32.847099,-96.851799
BHM,DCA,194.4603659,1114.878049,560,33.56290054,-86.75350189,38.8521,-77.037697
BHM,DEN,204.2567568,1175.689189,241,33.56290054,-86.75350189,39.86169815,-104.6729965
BHM,DFW,616.1780822,2975.186301,1819,33.56290054,-86.75350189,32.896801,-97.038002
BHM,DTW,215.4148148,1152.777778,249,33.56290054,-86.75350189,42.21239853,-83.35340118
BHM,FLL,151.5,975,3,33.56290054,-86.75350189,26.072599,-80.152702
BHM,HOU,190.969863,1058.794521,678,33.56290054,-86.75350189,29.64539909,-95.27890015
BHM,IAH,565.8983516,2683.395604,1738,33.56290054,-86.75350189,29.9843998,-95.34140015
BHM,LAS,236.6876712,1618,365,33.56290054,-86.75350189,36.08010101,-115.1520004
BHM,LGA,234.990228,1413.2443,501,33.56290054,-86.75350189,40.77719879,-73.87259674
BHM,MCO,197.0383562,1070.860274,816,33.56290054,-86.75350189,28.42939949,-81.30899811
BHM,MDW,193.277937,1081.203438,662,33.56290054,-86.75350189,41.785999,-87.752403
BHM,MIA,230.0741758,1292.945055,712,33.56290054,-86.75350189,25.79319954,-80.29060364
BHM,ORD,599.0547945,2680.517808,1676,33.56290054,-86.75350189,41.9786,-87.9048
BHM,PGD,91,539,1,33.56290054,-86.75350189,26.92020035,-81.9905014
BHM,PHL,243.4176471,1478.152941,651,33.56290054,-86.75350189,39.87189865,-75.2410965
BHM,TPA,148.5789474,853.1551247,671,33.56290054,-86.75350189,27.97550011,-82.53320313
BIL,AZA,135.4344828,878,145,45.80770111,-108.5429993,33.30780029,-111.6549988
BIL,COD,0,92,1,45.80770111,-108.5429993,44.52019882,-109.0240021
BIL,DEN,318.0849315,1573.178082,1262,45.80770111,-108.5429993,39.86169815,-104.6729965
BIL,DFW,158.1052632,1081,361,45.80770111,-108.5429993,32.896801,-97.038002
BIL,LAS,119.1858407,754,113,45.80770111,-108.5429993,36.08010101,-115.1520004
BIL,LAX,151.65,970,20,45.80770111,-108.5429993,33.94250107,-118.4079971
BIL,MSP,265.7335165,1703.549451,829,45.80770111,-108.5429993,44.882,-93.221802
BIL,ORD,171.0597015,1060,67,45.80770111,-108.5429993,41.9786,-87.9048
BIL,PDX,129.3032787,679,122,45.80770111,-108.5429993,45.58869934,-122.5979996
BIL,SEA,210.2696629,1081.797753,145,45.80770111,-108.5429993,47.449001,-122.308998
BIL,SLC,241.9068493,1128.131507,1064,45.80770111,-108.5429993,40.78839874,-111.9779968
BIS,AZA,165.826087,1098.782609,162,46.77270126,-100.7460022,33.30780029,-111.6549988
BIS,DEN,182.924812,892.3308271,460,46.77270126,-100.7460022,39.86169815,-104.6729965
BIS,DFW,158.5482955,1015.857955,366,46.77270126,-100.7460022,32.896801,-97.038002
BIS,GFK,0,186,1,46.77270126,-100.7460022,47.949299,-97.176102
BIS,LAS,161.5506329,1048,158,46.77270126,-100.7460022,36.08010101,-115.1520004
BIS,MOT,0,106,1,46.77270126,-100.7460022,48.25939941,-101.2799988
BIS,MSP,474.9917808,2173.232877,2055,46.77270126,-100.7460022,44.882,-93.221802
BIS,ORD,140.2816456,752.2531646,332,46.77270126,-100.7460022,41.9786,-87.9048
BIS,SFB,215.0263158,1628,76,46.77270126,-100.7460022,28.77759933,-81.23750305
BJI,MSP,125.709589,401.8164384,737,47.50939941,-94.93370056,44.882,-93.221802
BKG,DEN,119.8405797,665,69,36.532082,-93.200544,39.86169815,-104.6729965
BLI,AZA,170.41875,1208,160,48.7928009,-122.538002,33.30780029,-111.6549988
BLI,DEN,158,1075,28,48.7928009,-122.538002,39.86169815,-104.6729965
BLI,KOA,387.1481481,2732,27,48.7928009,-122.538002,19.738783,-156.045603
BLI,LAS,306.7967033,2007.593407,766,48.7928009,-122.538002,36.08010101,-115.1520004
BLI,LAX,164.295302,1047,149,48.7928009,-122.538002,33.94250107,-118.4079971
BLI,OAK,122.6536585,764,205,48.7928009,-122.538002,37.721298,-122.221001
BLI,OGG,364.6117647,2681,85,48.7928009,-122.538002,20.8986,-156.429993
BLI,PSP,163.4938272,1097.962963,165,48.7928009,-122.538002,33.82970047,-116.5070038
BLI,SAN,161.2336449,1142,107,48.7928009,-122.538002,32.73360062,-117.1900024
BLI,SEA,125.4672897,218.1588785,502,48.7928009,-122.538002,47.449001,-122.308998
BLI,TUS,183.2142857,1299,14,48.7928009,-122.538002,32.11610031,-110.9410019
BLV,AZA,197.7230769,1272,65,38.5452,-89.835197,33.30780029,-111.6549988
BLV,FLL,156.53125,1028,64,38.5452,-89.835197,26.072599,-80.152702
BLV,JAX,113.21875,723,64,38.5452,-89.835197,30.49410057,-81.68789673
BLV,LAS,211.6095238,1400,105,38.5452,-89.835197,36.08010101,-115.1520004
BLV,MYR,106.9714286,696,35,38.5452,-89.835197,33.67969894,-78.92829895
BLV,PGD,136.6326531,921,147,38.5452,-89.835197,26.92020035,-81.9905014
BLV,PIE,124.5833333,841,168,38.5452,-89.835197,27.91020012,-82.68740082
BLV,SFB,126.4551724,835,145,38.5452,-89.835197,28.77759933,-81.23750305
BLV,VPS,99.38990826,587,218,38.5452,-89.835197,30.4832,-86.525398
BMI,ATL,287.0986301,1464.654795,1003,40.47710037,-88.91590118,33.6367,-84.428101
BMI,DEN,148.7142857,834,21,40.47710037,-88.91590118,39.86169815,-104.6729965
BMI,DFW,234.6806723,1217.647059,630,40.47710037,-88.91590118,32.896801,-97.038002
BMI,MCO,147.9189189,936,37,40.47710037,-88.91590118,28.42939949,-81.30899811
BMI,MSP,93.79094077,376.3066202,288,40.47710037,-88.91590118,44.882,-93.221802
BMI,ORD,140.553719,281.2121212,880,40.47710037,-88.91590118,41.9786,-87.9048
BMI,PIE,132.6880734,936,109,40.47710037,-88.91590118,27.91020012,-82.68740082
BMI,SFB,131.8596491,917,114,40.47710037,-88.91590118,28.77759933,-81.23750305
BNA,ATL,734.8465753,2407.353425,4106,36.12450027,-86.67819977,33.6367,-84.428101
BNA,AUS,298.6465753,1799.90137,869,36.12450027,-86.67819977,30.19449997,-97.66989899
BNA,BOS,937.1730769,6130.763736,2369,36.12450027,-86.67819977,42.36429977,-71.00520325
BNA,BWI,521.6328767,3277.550685,2038,36.12450027,-86.67819977,39.1754,-76.668297
BNA,CHS,96.59550562,541.3511236,439,36.12450027,-86.67819977,32.89860153,-80.04049683
BNA,CLE,195.7808219,1109.567123,904,36.12450027,-86.67819977,41.4117012,-81.84980011
BNA,CLT,717.9123288,2798.334247,3114,36.12450027,-86.67819977,35.2140007,-80.94309998
BNA,CMH,127.4945055,646.2252747,698,36.12450027,-86.67819977,39.998001,-82.891899
BNA,CVG,67.27510917,230,229,36.12450027,-86.67819977,39.04880142,-84.6678009
BNA,DAL,427.2520548,2478.345205,1452,36.12450027,-86.67819977,32.847099,-96.851799
BNA,DCA,675.6547945,3883.189041,2522,36.12450027,-86.67819977,38.8521,-77.037697
BNA,DEN,1349.446575,8084.219178,2910,36.12450027,-86.67819977,39.86169815,-104.6729965
