Origin,Dest,AVG_Time,AVG_Distance,Count,O_lat,O_long,D_lat,D_long
BOI,DFW,155.0,1272.0,57,43.564,-116.223,32.896,-97.037
BOI,GEG,48.4042553191489,287.0,94,43.564,-116.223,47.62,-117.534
BOI,IAH,177.943396226415,1482.0,53,43.564,-116.223,29.98,-95.34
BOI,LAS,79.7384615384615,519.0,130,43.564,-116.223,36.08,-115.152
BOI,LAX,107.165467625899,674.0,139,43.564,-116.223,33.942,-118.408
BOI,MSP,138.625,1142.0,88,43.564,-116.223,44.88,-93.217
BOI,OAK,80.7719298245614,512.0,114,43.564,-116.223,37.721,-122.221
BOI,ORD,174.606060606061,1437.0,132,43.564,-116.223,41.979,-87.904
BOI,PDX,64.4945054945055,344.0,91,43.564,-116.223,45.589,-122.597
BOI,PHX,101.608163265306,735.0,245,43.564,-116.223,33.434,-112.008
BOI,SAN,113.821428571429,749.0,112,43.564,-116.223,32.733,-117.189
BOI,SEA,74.3796133567663,399.0,569,43.564,-116.223,47.449,-122.309
BOI,SFO,88.2740740740741,522.0,270,43.564,-116.223,37.619,-122.375
BOI,SLC,46.3733333333333,290.0,300,43.564,-116.223,40.788,-111.978
BOI,SMF,66.4210526315789,437.0,57,43.564,-116.223,38.695,-121.591
BOS,ATL,146.278586278586,946.0,962,42.364,-71.005,33.64,-84.427
BOS,AUS,247.333333333333,1698.0,144,42.364,-71.005,30.194,-97.67
BOS,BNA,148.539568345324,942.0,278,42.364,-71.005,36.124,-86.678
BOS,BUF,71.4965034965035,395.0,286,42.364,-71.005,42.94,-78.732
BOS,BWI,67.3703256936068,369.0,829,42.364,-71.005,39.175,-76.668
BOS,CHS,125.627118644068,818.0,59,42.364,-71.005,32.899,-80.04
BOS,CLE,98.6460905349794,563.0,243,42.364,-71.005,41.412,-81.85
BOS,CLT,119.574074074074,728.0,540,42.364,-71.005,35.214,-80.943
BOS,CMH,108.292682926829,640.0,164,42.364,-71.005,39.998,-82.892
BOS,CVG,122.6875,752.0,160,42.364,-71.005,39.046,-84.662
BOS,DAL,233.641509433962,1554.0,53,42.364,-71.005,32.847,-96.852
BOS,DCA,75.8910976663786,399.0,1157,42.364,-71.005,38.852,-77.037
BOS,DEN,254.472527472527,1754.0,364,42.364,-71.005,39.858,-104.667
BOS,DFW,235.373170731707,1562.0,410,42.364,-71.005,32.896,-97.037
BOS,DTW,106.713097713098,632.0,481,42.364,-71.005,42.212,-83.353
BOS,EWR,53.9557399723375,200.0,723,42.364,-71.005,40.692,-74.169
BOS,FLL,181.148076923077,1237.0,520,42.364,-71.005,26.072,-80.153
BOS,HOU,239.85046728972,1609.0,107,42.364,-71.005,29.645,-95.279
BOS,IAD,75.4193548387097,413.0,341,42.364,-71.005,38.944,-77.456
BOS,IAH,235.074626865672,1597.0,201,42.364,-71.005,29.98,-95.34
BOS,IND,134.317365269461,818.0,167,42.364,-71.005,39.717,-86.294
BOS,JAX,152.697297297297,1010.0,185,42.364,-71.005,30.494,-81.688
BOS,JFK,47.6368098159509,187.0,815,42.364,-71.005,40.64,-73.779
BOS,LAS,335.246575342466,2381.0,219,42.364,-71.005,36.08,-115.152
BOS,LAX,358.026706231454,2611.0,674,42.364,-71.005,33.942,-118.408
BOS,LGA,48.6970108695652,184.0,1472,42.364,-71.005,40.777,-73.872
BOS,LGB,325.910714285714,2602.0,56,42.364,-71.005,33.818,-118.151
BOS,MCI,191.5,1256.0,88,42.364,-71.005,39.297,-94.714
BOS,MCO,165.940514469453,1121.0,622,42.364,-71.005,28.429,-81.316
BOS,MDW,139.8,861.0,160,42.364,-71.005,41.786,-87.752
BOS,MIA,185.09693877551,1258.0,392,42.364,-71.005,25.793,-80.291
BOS,MKE,141.98275862069,860.0,116,42.364,-71.005,42.947,-87.896
BOS,MSP,173.72027972028,1124.0,286,42.364,-71.005,44.88,-93.217
BOS,MSY,202.979166666667,1368.0,192,42.364,-71.005,29.993,-90.258
BOS,MYR,110.296296296296,738.0,54,42.364,-71.005,33.68,-78.928
BOS,ORD,141.630409356725,867.0,855,42.364,-71.005,41.979,-87.904
BOS,ORF,77.1,468.0,40,42.364,-71.005,36.894,-76.201
BOS,PBI,176.207943925234,1197.0,428,42.364,-71.005,26.683,-80.096
BOS,PDX,359.230769230769,2537.0,39,42.364,-71.005,45.589,-122.597
BOS,PHL,66.4620886981402,280.0,699,42.364,-71.005,39.872,-75.241
BOS,PHX,330.820224719101,2300.0,267,42.364,-71.005,33.434,-112.008
BOS,PIT,85.7990074441687,496.0,403,42.364,-71.005,40.491,-80.233
BOS,RDU,101.39746835443,612.0,395,42.364,-71.005,35.877,-78.787
BOS,RIC,83.4834437086093,474.0,302,42.364,-71.005,37.505,-77.319
BOS,RSW,191.56015037594,1249.0,532,42.364,-71.005,26.536,-81.755
BOS,SAN,361.044025157233,2588.0,159,42.364,-71.005,32.733,-117.189
BOS,SAV,138.241935483871,901.0,62,42.364,-71.005,32.127,-81.202
BOS,SEA,351.105042016807,2496.0,238,42.364,-71.005,47.449,-122.309
BOS,SFO,364.662721893491,2704.0,676,42.364,-71.005,37.619,-122.375
BOS,SJC,331.80487804878,2689.0,41,42.364,-71.005,37.362,-121.929
BOS,SLC,302.480769230769,2105.0,156,42.364,-71.005,40.788,-111.978
BOS,STL,163.495652173913,1047.0,115,42.364,-71.005,38.748,-90.36
BOS,SYR,54.0392156862745,265.0,51,42.364,-71.005,43.111,-76.106
BOS,TPA,178.765133171913,1185.0,413,42.364,-71.005,27.975,-82.533
BPT,DFW,52.6,270.0,105,29.951,-94.021,32.896,-97.037
BRO,DFW,74.1232876712329,482.0,146,25.907,-97.426,32.896,-97.037
BRO,IAH,53.5380434782609,308.0,184,25.907,-97.426,29.98,-95.34
BRW,ANC,93.6,725.0,55,71.285,-156.766,61.174,-149.996
BRW,FAI,68.4528301886792,503.0,53,71.285,-156.766,64.815,-147.856
BTR,ATL,64.2942942942943,448.0,333,30.533,-91.149,33.64,-84.427
BTR,CLT,89.0849673202614,675.0,153,30.533,-91.149,35.214,-80.943
BTR,DCA,107.0,985.0,1,30.533,-91.149,38.852,-77.037
BTR,DFW,65.9424920127796,383.0,313,30.533,-91.149,32.896,-97.037
BTR,IAH,54.9280575539568,253.0,278,30.533,-91.149,29.98,-95.34
BTV,ATL,148.62962962963,961.0,54,44.472,-73.153,33.64,-84.427
BTV,CLT,126.177570093458,761.0,107,44.472,-73.153,35.214,-80.943
BTV,DCA,82.070351758794,437.0,199,44.472,-73.153,38.852,-77.037
BTV,DTW,93.0454545454545,537.0,132,44.472,-73.153,42.212,-83.353
BTV,EWR,55.8992805755396,266.0,139,44.472,-73.153,40.692,-74.169
BTV,IAD,75.4915254237288,441.0,59,44.472,-73.153,38.944,-77.456
BTV,JFK,57.6404494382022,266.0,178,44.472,-73.153,40.64,-73.779
BTV,LGA,50.2517482517483,258.0,143,44.472,-73.153,40.777,-73.872
BTV,ORD,125.193277310924,763.0,119,44.472,-73.153,41.979,-87.904
BTV,PHL,68.8878504672897,335.0,107,44.472,-73.153,39.872,-75.241
BUF,ATL,108.060747663551,712.0,214,42.94,-78.732,33.64,-84.427
BUF,BOS,58.3943661971831,395.0,284,42.94,-78.732,42.364,-71.005
BUF,BWI,50.2371541501976,281.0,253,42.94,-78.732,39.175,-76.668
BUF,CLT,90.538961038961,546.0,154,42.94,-78.732,35.214,-80.943
BUF,DCA,57.3216783216783,296.0,143,42.94,-78.732,38.852,-77.037
BUF,DTW,47.476821192053,241.0,151,42.94,-78.732,42.212,-83.353
BUF,EWR,56.5960264900662,282.0,151,42.94,-78.732,40.692,-74.169
BUF,FLL,162.576470588235,1166.0,170,42.94,-78.732,26.072,-80.153
BUF,IAD,49.3529411764706,283.0,51,42.94,-78.732,38.944,-77.456
BUF,JFK,59.4008350730689,301.0,479,42.94,-78.732,40.64,-73.779
BUF,LAS,280.40350877193,1986.0,57,42.94,-78.732,36.08,-115.152
BUF,LAX,312.131578947368,2218.0,38,42.94,-78.732,33.942,-118.408
BUF,LGA,55.6168224299065,292.0,214,42.94,-78.732,40.777,-73.872
BUF,MCO,138.406015037594,1011.0,266,42.94,-78.732,28.429,-81.316
BUF,MDW,82.4285714285714,468.0,112,42.94,-78.732,41.786,-87.752
BUF,MIA,167.903225806452,1185.0,31,42.94,-78.732,25.793,-80.291
BUF,MSP,105.0,735.0,2,42.94,-78.732,44.88,-93.217
BUF,ORD,83.1754874651811,474.0,359,42.94,-78.732,41.979,-87.904
BUF,PHL,56.9342105263158,279.0,152,42.94,-78.732,39.872,-75.241
BUF,PHX,273.327272727273,1912.0,55,42.94,-78.732,33.434,-112.008
BUF,RSW,160.325581395349,1144.0,43,42.94,-78.732,26.536,-81.755
BUF,TPA,146.10067114094,1053.0,149,42.94,-78.732,27.975,-82.533
BUR,DAL,153.535714285714,1243.0,56,34.201,-118.359,32.847,-96.852
BUR,DEN,112.341013824885,850.0,217,34.201,-118.359,39.858,-104.667
BUR,JFK,241.37037037037,2465.0,54,34.201,-118.359,40.64,-73.779
BUR,LAS,42.3925049309665,223.0,507,34.201,-118.359,36.08,-115.152
BUR,OAK,52.4487804878049,325.0,615,34.201,-118.359,37.721,-122.221
BUR,PDX,117.704142011834,817.0,169,34.201,-118.359,45.589,-122.597
BUR,PHX,66.7362869198312,369.0,474,34.201,-118.359,33.434,-112.008
BUR,SEA,136.636904761905,937.0,168,34.201,-118.359,47.449,-122.309
BUR,SFO,57.1751412429379,326.0,531,34.201,-118.359,37.619,-122.375
BUR,SJC,50.0017543859649,296.0,570,34.201,-118.359,37.362,-121.929
BUR,SLC,83.3,574.0,250,34.201,-118.359,40.788,-111.978
BUR,SMF,59.3432835820896,358.0,402,34.201,-118.359,38.695,-121.591
BWI,ABQ,240.333333333333,1670.0,57,39.175,-76.668,0,0
BWI,ABQ,240.333333333333,1670.0,57,39.175,-76.668,35.04,-106.609
BWI,ALB,50.8082706766917,289.0,266,39.175,-76.668,42.748,-73.803
BWI,ATL,92.1086021505376,577.0,930,39.175,-76.668,33.64,-84.427
BWI,AUS,196.980952380952,1342.0,105,39.175,-76.668,30.194,-97.67
BWI,BDL,46.974921630094,283.0,319,39.175,-76.668,41.939,-72.683
BWI,BHM,105.542372881356,682.0,59,39.175,-76.668,33.563,-86.753
BWI,BNA,93.6012861736334,587.0,311,39.175,-76.668,36.124,-86.678
BWI,BOS,58.825876662636,369.0,827,39.175,-76.668,42.364,-71.005
BWI,BUF,48.5,281.0,256,39.175,-76.668,42.94,-78.732
BWI,CHS,75.1410256410256,472.0,156,39.175,-76.668,32.899,-80.04
BWI,CLE,54.2426035502959,314.0,169,39.175,-76.668,41.412,-81.85
BWI,CLT,65.6132404181185,361.0,574,39.175,-76.668,35.214,-80.943
BWI,CMH,59.61875,337.0,160,39.175,-76.668,39.998,-82.892
BWI,CVG,74.8326996197719,430.0,263,39.175,-76.668,39.046,-84.662
BWI,DAL,179.256880733945,1209.0,218,39.175,-76.668,32.847,-96.852
BWI,DEN,219.148247978437,1491.0,371,39.175,-76.668,39.858,-104.667
BWI,DFW,183.34347826087,1217.0,230,39.175,-76.668,32.896,-97.037
BWI,DTW,68.9448441247002,409.0,417,39.175,-76.668,42.212,-83.353
BWI,EWR,39.8128078817734,169.0,203,39.175,-76.668,40.692,-74.169
BWI,FLL,133.554770318021,925.0,849,39.175,-76.668,26.072,-80.153
BWI,GRR,82.3333333333333,528.0,57,39.175,-76.668,42.881,-85.523
BWI,HOU,183.491428571429,1246.0,175,39.175,-76.668,29.645,-95.279
BWI,IAH,185.141975308642,1235.0,162,39.175,-76.668,29.98,-95.34
BWI,IND,84.104347826087,516.0,115,39.175,-76.668,39.717,-86.294
BWI,ISP,42.303317535545,220.0,211,39.175,-76.668,40.795,-73.1
BWI,JAX,99.9868421052632,663.0,152,39.175,-76.668,30.494,-81.688
BWI,JFK,40.8778280542986,184.0,221,39.175,-76.668,40.64,-73.779
BWI,LAS,293.020979020979,2106.0,286,39.175,-76.668,36.08,-115.152
BWI,LAX,322.348148148148,2329.0,270,39.175,-76.668,33.942,-118.408
BWI,MCI,147.78640776699,967.0,103,39.175,-76.668,39.297,-94.714
BWI,MCO,116.756338028169,787.0,710,39.175,-76.668,28.429,-81.316
BWI,MDW,98.5525525525526,611.0,333,39.175,-76.668,41.786,-87.752
BWI,MEM,123.372549019608,787.0,51,39.175,-76.668,35.042,-89.977
BWI,MIA,136.547058823529,946.0,170,39.175,-76.668,25.793,-80.291
BWI,MKE,101.725490196078,641.0,102,39.175,-76.668,42.947,-87.896
BWI,MSP,139.313725490196,936.0,204,39.175,-76.668,44.88,-93.217
BWI,MSY,148.495,998.0,200,39.175,-76.668,29.993,-90.258
BWI,MYR,63.4,399.0,5,39.175,-76.668,33.68,-78.928
BWI,OAK,341.362068965517,2447.0,58,39.175,-76.668,37.721,-122.221
BWI,OKC,173.344827586207,1180.0,58,39.175,-76.668,35.393,-97.601
BWI,ORD,102.990762124711,622.0,433,39.175,-76.668,41.979,-87.904
BWI,ORF,32.6150627615063,159.0,239,39.175,-76.668,36.894,-76.201
BWI,PBI,129.213333333333,883.0,225,39.175,-76.668,26.683,-80.096
BWI,PHL,29.4949494949495,90.0,99,39.175,-76.668,39.872,-75.241
BWI,PHX,286.534188034188,1999.0,234,39.175,-76.668,33.434,-112.008
BWI,PIT,38.7245508982036,210.0,167,39.175,-76.668,40.491,-80.233
BWI,PVD,50.6463414634146,327.0,328,39.175,-76.668,41.724,-71.428
BWI,PWM,62.4814814814815,452.0,162,39.175,-76.668,43.646,-70.309
BWI,RDU,48.5770308123249,255.0,357,39.175,-76.668,35.877,-78.787
BWI,ROC,48.4235294117647,277.0,170,39.175,-76.668,43.119,-77.672
BWI,RSW,138.916666666667,919.0,336,39.175,-76.668,26.536,-81.755
BWI,SAN,316.626666666667,2295.0,225,39.175,-76.668,32.733,-117.189
BWI,SAT,207.535353535354,1407.0,99,39.175,-76.668,29.534,-98.47
BWI,SAV,84.25,549.0,4,39.175,-76.668,32.127,-81.202
BWI,SEA,327.941176470588,2335.0,119,39.175,-76.668,47.449,-122.309
BWI,SFO,341.14406779661,2457.0,118,39.175,-76.668,37.619,-122.375
BWI,SJC,343.771929824561,2439.0,57,39.175,-76.668,37.362,-121.929
BWI,SLC,269.796992481203,1865.0,133,39.175,-76.668,40.788,-111.978
BWI,SMF,333.387755102041,2395.0,49,39.175,-76.668,38.695,-121.591
BWI,STL,114.515151515152,738.0,165,39.175,-76.668,38.748,-90.36
BWI,TPA,125.738041002278,842.0,439,39.175,-76.668,27.975,-82.533
CAE,ATL,42.4110275689223,192.0,399,33.939,-81.119,33.64,-84.427
CAE,CLT,27.0,88.0,35,33.939,-81.119,35.214,-80.943
CAE,DCA,63.377358490566,408.0,53,33.939,-81.119,38.852,-77.037
CAE,DFW,147.590909090909,922.0,110,33.939,-81.119,32.896,-97.037
CAE,IAD,59.625,401.0,8,33.939,-81.119,38.944,-77.456
CAE,IAH,144.929824561404,878.0,57,33.939,-81.119,29.98,-95.34
CAE,LGA,83.6279069767442,617.0,43,33.939,-81.119,40.777,-73.872
CAE,ORD,106.93023255814,666.0,43,33.939,-81.119,41.979,-87.904
CDC,SLC,39.5208333333333,221.0,96,37.701,-113.099,40.788,-111.978
CDV,ANC,34.6923076923077,160.0,52,60.492,-145.477,61.174,-149.996
CDV,YAK,36.4545454545455,213.0,55,60.492,-145.477,59.503,-139.66
CHA,ATL,27.635593220339,106.0,472,35.035,-85.204,33.64,-84.427
CHA,CLT,47.4238683127572,241.0,243,35.035,-85.204,35.214,-80.943
CHA,DCA,77.2045454545455,523.0,44,35.035,-85.204,38.852,-77.037
CHA,DFW,111.902654867257,695.0,113,35.035,-85.204,32.896,-97.037
CHA,DTW,80.375,505.0,80,35.035,-85.204,42.212,-83.353
CHA,EWR,98.9417475728155,718.0,103,35.035,-85.204,40.692,-74.169
CHA,ORD,83.2444444444444,501.0,45,35.035,-85.204,41.979,-87.904
CHA,PIE,74.2352941176471,513.0,17,35.035,-85.204,27.911,-82.687
CHA,SFB,70.7647058823529,490.0,17,35.035,-85.204,0,0
CHS,ATL,48.2600896860987,259.0,446,32.899,-80.04,33.64,-84.427
CHS,BNA,70.4615384615385,439.0,52,32.899,-80.04,36.124,-86.678
CHS,BOS,106.661016949153,818.0,59,32.899,-80.04,42.364,-71.005
CHS,BWI,65.4871794871795,472.0,156,32.899,-80.04,39.175,-76.668
CHS,CLT,38.5829493087558,168.0,434,32.899,-80.04,35.214,-80.943
CHS,DAL,154.375,977.0,8,32.899,-80.04,32.847,-96.852
CHS,DCA,65.9494949494949,444.0,297,32.899,-80.04,38.852,-77.037
CHS,DEN,208.333333333333,1449.0,3,32.899,-80.04,39.858,-104.667
CHS,DFW,147.128205128205,987.0,117,32.899,-80.04,32.896,-97.037
CHS,DTW,101.666666666667,667.0,3,32.899,-80.04,42.212,-83.353
CHS,EWR,90.9197080291971,628.0,137,32.899,-80.04,40.692,-74.169
CHS,FLL,74.46,470.0,50,32.899,-80.04,26.072,-80.153
CHS,HOU,142.039215686275,928.0,51,32.899,-80.04,29.645,-95.279
CHS,IAD,63.6592592592593,441.0,135,32.899,-80.04,38.944,-77.456
CHS,IAH,141.757575757576,925.0,66,32.899,-80.04,29.98,-95.34
CHS,JFK,85.7835051546392,636.0,194,32.899,-80.04,40.64,-73.779
CHS,LGA,87.7538461538462,641.0,130,32.899,-80.04,40.777,-73.872
CHS,MDW,110.976744186047,745.0,43,32.899,-80.04,41.786,-87.752
CHS,MIA,81.2185430463576,489.0,151,32.899,-80.04,25.793,-80.291
CHS,ORD,116.023255813953,760.0,86,32.899,-80.04,41.979,-87.904
CHS,PHL,84.0826446280992,550.0,121,32.899,-80.04,39.872,-75.241
CHS,SEA,340.233333333333,2415.0,30,32.899,-80.04,47.449,-122.309
CLE,ATL,88.7956777996071,554.0,509,41.412,-81.85,33.64,-84.427
CLE,AUS,168.705882352941,1174.0,17,41.412,-81.85,30.194,-97.67
CLE,BDL,65.5277777777778,476.0,36,41.412,-81.85,41.939,-72.683
CLE,BNA,74.1339285714286,448.0,112,41.412,-81.85,36.124,-86.678
CLE,BOS,77.0082304526749,563.0,243,41.412,-81.85,42.364,-71.005
CLE,BWI,53.2485207100592,314.0,169,41.412,-81.85,39.175,-76.668
CLE,CLT,72.2678062678063,430.0,351,41.412,-81.85,35.214,-80.943
CLE,DCA,54.25,310.0,344,41.412,-81.85,38.852,-77.037
CLE,DEN,178.143939393939,1201.0,132,41.412,-81.85,39.858,-104.667
CLE,DFW,155.572916666667,1021.0,192,41.412,-81.85,32.896,-97.037
CLE,DTW,28.0143540669856,95.0,209,41.412,-81.85,42.212,-83.353
CLE,EWR,65.4013377926421,404.0,299,41.412,-81.85,40.692,-74.169
CLE,FLL,148.832258064516,1062.0,155,41.412,-81.85,26.072,-80.153
CLE,IAD,49.5783783783784,288.0,185,41.412,-81.85,38.944,-77.456
CLE,IAH,170.050387596899,1091.0,258,41.412,-81.85,29.98,-95.34
CLE,JAX,107.529411764706,753.0,17,41.412,-81.85,30.494,-81.688
CLE,JFK,68.7953488372093,425.0,215,41.412,-81.85,40.64,-73.779
CLE,LAS,254.255813953488,1824.0,172,41.412,-81.85,36.08,-115.152
CLE,LAX,283.875,2052.0,120,41.412,-81.85,33.942,-118.408
CLE,LGA,68.0872274143302,419.0,642,41.412,-81.85,40.777,-73.872
CLE,MCO,123.141414141414,895.0,198,41.412,-81.85,28.429,-81.316
CLE,MDW,55.7435897435897,307.0,234,41.412,-81.85,41.786,-87.752
CLE,MIA,156.154696132597,1080.0,181,41.412,-81.85,25.793,-80.291
CLE,MKE,61.8131313131313,328.0,198,41.412,-81.85,42.947,-87.896
CLE,MSP,102.213483146067,622.0,178,41.412,-81.85,44.88,-93.217
CLE,MSY,134.62962962963,917.0,27,41.412,-81.85,29.993,-90.258
CLE,ORD,59.7086614173228,316.0,762,41.412,-81.85,41.979,-87.904
CLE,PHL,59.1013513513514,363.0,148,41.412,-81.85,39.872,-75.241
CLE,PHX,250.473214285714,1737.0,112,41.412,-81.85,33.434,-112.008
CLE,PIE,130.0,932.0,17,41.412,-81.85,27.911,-82.687
CLE,RDU,63.3478260869565,416.0,46,41.412,-81.85,35.877,-78.787
CLE,RSW,143.713333333333,1025.0,150,41.412,-81.85,26.536,-81.755
CLE,SAV,89.5,641.0,4,41.412,-81.85,32.127,-81.202
CLE,SFB,121.0,872.0,16,41.412,-81.85,0,0
CLE,SFO,298.111111111111,2161.0,63,41.412,-81.85,37.619,-122.375
CLE,STL,79.3137254901961,487.0,102,41.412,-81.85,38.748,-90.36
CLE,TPA,128.442477876106,927.0,113,41.412,-81.85,27.975,-82.533
CLL,DFW,37.9637305699482,164.0,193,30.588,-96.364,32.896,-97.037
CLL,IAH,24.0775862068966,74.0,116,30.588,-96.364,29.98,-95.34
CLT,AGS,31.9295774647887,140.0,142,35.214,-80.943,33.37,-81.964
CLT,ALB,87.9251700680272,646.0,147,35.214,-80.943,42.748,-73.803
CLT,ATL,45.5590465872156,226.0,923,35.214,-80.943,33.64,-84.427
CLT,AUS,152.887804878049,1032.0,205,35.214,-80.943,30.194,-97.67
CLT,BDL,86.2077922077922,644.0,308,35.214,-80.943,41.939,-72.683
CLT,BHM,63.0590163934426,350.0,305,35.214,-80.943,33.563,-86.753
CLT,BNA,59.9432773109244,328.0,476,35.214,-80.943,36.124,-86.678
CLT,BOS,97.5207207207207,728.0,555,35.214,-80.943,42.364,-71.005
CLT,BTR,101.935064935065,675.0,154,35.214,-80.943,30.533,-91.149
CLT,BTV,97.5818181818182,761.0,110,35.214,-80.943,44.472,-73.153
CLT,BUF,76.8838709677419,546.0,155,35.214,-80.943,42.94,-78.732
CLT,BWI,55.630849220104,361.0,577,35.214,-80.943,39.175,-76.668
CLT,CAE,24.0857142857143,88.0,35,35.214,-80.943,33.939,-81.119
CLT,CHA,46.5,241.0,244,35.214,-80.943,35.035,-85.204
CLT,CHS,34.8858447488584,168.0,438,35.214,-80.943,32.899,-80.04
CLT,CLE,67.9008498583569,430.0,353,35.214,-80.943,41.412,-81.85
CLT,CMH,56.2169312169312,347.0,378,35.214,-80.943,39.998,-82.892
CLT,CVG,56.9574944071588,335.0,447,35.214,-80.943,39.046,-84.662
CLT,DAL,140.589285714286,926.0,56,35.214,-80.943,32.847,-96.852
CLT,DAY,62.9122257053292,370.0,319,35.214,-80.943,39.902,-84.219
CLT,DCA,54.3567251461988,331.0,513,35.214,-80.943,38.852,-77.037
CLT,DEN,196.825065274151,1337.0,383,35.214,-80.943,39.858,-104.667
CLT,DFW,143.630615640599,936.0,601,35.214,-80.943,32.896,-97.037
CLT,DSM,126.216216216216,815.0,148,35.214,-80.943,41.534,-93.663
CLT,DTW,78.4623217922607,500.0,491,35.214,-80.943,42.212,-83.353
CLT,EWN,38.2130177514793,221.0,169,35.214,-80.943,35.073,-77.043
CLT,EWR,77.3593272171254,529.0,654,35.214,-80.943,40.692,-74.169
CLT,EYW,106.931428571429,736.0,175,35.214,-80.943,24.556,-81.759
CLT,FLL,94.7872340425532,632.0,376,35.214,-80.943,26.072,-80.153
CLT,FLO,25.0833333333333,99.0,12,35.214,-80.943,34.185,-79.724
CLT,GNV,63.0318181818182,388.0,220,35.214,-80.943,29.69,-82.272
CLT,GRR,88.0909090909091,583.0,110,35.214,-80.943,42.881,-85.523
CLT,HOU,140.388888888889,920.0,54,35.214,-80.943,29.645,-95.279
CLT,HPN,84.8742857142857,564.0,175,35.214,-80.943,41.067,-73.707
CLT,IAD,53.0472027972028,322.0,572,35.214,-80.943,38.944,-77.456
CLT,IAH,140.05,912.0,580,35.214,-80.943,29.98,-95.34
CLT,ILM,33.8823529411765,185.0,459,35.214,-80.943,34.271,-77.903
CLT,IND,71.6950354609929,427.0,423,35.214,-80.943,39.717,-86.294
CLT,JAN,90.7368421052632,562.0,152,35.214,-80.943,32.311,-90.076
CLT,JAX,55.4099526066351,328.0,422,35.214,-80.943,30.494,-81.688
CLT,JFK,78.5489130434783,541.0,552,35.214,-80.943,40.64,-73.779
CLT,LAS,266.17803030303,1916.0,264,35.214,-80.943,36.08,-115.152
CLT,LAX,289.8125,2125.0,336,35.214,-80.943,33.942,-118.408
CLT,LGA,77.4501573976915,544.0,953,35.214,-80.943,40.777,-73.872
CLT,LIT,105.222222222222,640.0,144,35.214,-80.943,34.729,-92.224
CLT,MCI,125.206730769231,808.0,208,35.214,-80.943,39.297,-94.714
CLT,MCO,71.5919117647059,468.0,544,35.214,-80.943,28.429,-81.316
CLT,MDT,61.740157480315,413.0,254,35.214,-80.943,40.193,-76.763
CLT,MDW,90.9450549450549,584.0,91,35.214,-80.943,41.786,-87.752
CLT,MEM,87.4217252396166,511.0,313,35.214,-80.943,35.042,-89.977
CLT,MIA,95.4478935698448,650.0,451,35.214,-80.943,25.793,-80.291
CLT,MKE,100.750972762646,651.0,257,35.214,-80.943,42.947,-87.896
CLT,MLB,77.1705426356589,490.0,129,35.214,-80.943,28.103,-80.645
CLT,MOB,85.2694300518135,526.0,193,35.214,-80.943,30.691,-88.243
CLT,MSN,106.540540540541,708.0,111,35.214,-80.943,43.14,-89.337
CLT,MSP,138.503816793893,930.0,393,35.214,-80.943,44.88,-93.217
CLT,MSY,99.5966850828729,651.0,362,35.214,-80.943,29.993,-90.258
CLT,MYR,32.1570247933884,157.0,363,35.214,-80.943,33.68,-78.928
CLT,OKC,143.858407079646,940.0,113,35.214,-80.943,35.393,-97.601
CLT,OMA,139.331081081081,913.0,148,35.214,-80.943,41.302,-95.894
CLT,ORD,94.1183098591549,599.0,710,35.214,-80.943,41.979,-87.904
CLT,ORF,45.0202898550725,290.0,345,35.214,-80.943,36.894,-76.201
CLT,PBI,88.3798701298701,590.0,308,35.214,-80.943,26.683,-80.096
CLT,PDX,311.761904761905,2282.0,63,35.214,-80.943,45.589,-122.597
CLT,PHF,47.45,282.0,240,35.214,-80.943,37.132,-76.493
CLT,PHL,68.4003868471954,449.0,517,35.214,-80.943,39.872,-75.241
CLT,PHX,251.822757111597,1773.0,457,35.214,-80.943,33.434,-112.008
CLT,PIT,57.0774336283186,366.0,452,35.214,-80.943,40.491,-80.233
CLT,PNS,79.2209302325581,488.0,172,35.214,-80.943,30.473,-87.187
CLT,PVD,89.8119266055046,683.0,218,35.214,-80.943,41.724,-71.428
CLT,PWM,101.533333333333,813.0,105,35.214,-80.943,43.646,-70.309
CLT,RDU,30.9759299781182,130.0,457,35.214,-80.943,35.877,-78.787
CLT,RIC,43.0647948164147,257.0,463,35.214,-80.943,37.505,-77.319
CLT,ROC,79.8036809815951,573.0,163,35.214,-80.943,43.119,-77.672
CLT,RSW,91.1061093247588,600.0,311,35.214,-80.943,26.536,-81.755
CLT,SAN,283.672727272727,2077.0,165,35.214,-80.943,32.733,-117.189
CLT,SAT,163.908212560386,1095.0,207,35.214,-80.943,29.534,-98.47
CLT,SAV,40.7368421052632,213.0,418,35.214,-80.943,32.127,-81.202
CLT,SEA,318.574324324324,2279.0,148,35.214,-80.943,47.449,-122.309
CLT,SFO,313.158273381295,2296.0,278,35.214,-80.943,37.619,-122.375
CLT,SHV,122.436363636364,764.0,110,35.214,-80.943,32.446,-93.826
CLT,SLC,246.147887323944,1727.0,142,35.214,-80.943,40.788,-111.978
CLT,SMF,312.0,2244.0,64,35.214,-80.943,38.695,-121.591
CLT,STL,95.0517799352751,575.0,309,35.214,-80.943,38.748,-90.36
CLT,SYR,82.275641025641,603.0,156,35.214,-80.943,43.111,-76.106
CLT,TLH,65.2570093457944,386.0,214,35.214,-80.943,30.396,-84.35
CLT,TPA,78.0631364562118,507.0,491,35.214,-80.943,27.975,-82.533
CLT,TTN,70.7272727272727,484.0,22,35.214,-80.943,40.277,-74.813
